job_id,job_title,company,location,job_description,experience,education,salary_lpa,job_type,required_skills
JOB219967,Machine Learning Engineer,Wipro,"remote, india","We are hiring a Machine Learning Engineer at Wipro in Remote, India. The role requires 2-5 years of experience and Any Graduate or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Scikit-learn, Docker, AWS, Machine Learning, SQL. Key responsibilities include develop and maintain solutions related to machine learning engineer, solving technical problems, improving performance, and communicating results. Experience with Scikit-learn, Docker, AWS, Machine Learning, SQL is preferred. This is a internship opportunity.",2-5 years,Any Graduate,5.2,Internship,"TensorFlow, Machine Learning, SQL, Python, AWS, PyTorch, Scikit-learn, Docker"
JOB098519,Python Developer,Fractal Analytics,"Bengaluru, Karnataka","We are hiring a Python Developer at Fractal Analytics in Bengaluru, Karnataka. The role requires 0-1 years of experience and BTech Computer Science or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving Python, Django, FastAPI, Git. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Python, Django, FastAPI, Git is preferred. This is a internship opportunity.",0-1 years,BTech Computer Science,4.1,Internship,"FastAPI, Python, Git, Django"
JOB042442,Software Engineer,cognizant,"Remote, India","We are hiring a Software Engineer at Cognizant in Remote, India. The role requires 5-8 years of experience and BCA or a related qualification. The candidate will write documentation and perform testing, and work on projects involving Python, C++, SQL, Java, Docker, REST API. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with Python, C++, SQL, Java, Docker, REST API is preferred. This is a internship opportunity.",5-8 years,BCA,10.1,Internship,"SQL, Git, Docker, Java, REST API, Python, C++"
JOB214596,Data Scientist,Capgemini,"Bengaluru, Karnataka","We are hiring a Data Scientist at Capgemini in Bengaluru, Karnataka. The role requires 3-6 years of experience and Any Graduate or a related qualification. The candidate will write documentation and perform testing, and work on projects involving Statistics, Python, TensorFlow, SQL. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with Statistics, Python, TensorFlow, SQL is preferred. This is a contract opportunity.",3-6 years,Any Graduate,7.0,Contract,"Statistics, Python, TensorFlow, Pandas, SQL"
JOB037210, Business Analyst ,Zoho,"Nagpur, Maharashtra","We are hiring a Business Analyst at Zoho in Nagpur, Maharashtra. The role requires 5-8 years of experience and BTech Computer Science or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving SQL, Business Analysis, Excel, Statistics. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with SQL, Business Analysis, Excel, Statistics is preferred. This is a contract opportunity.",5-8 years,BTech Computer Science,8.4,Contract,"Business Analysis, Excel, SQL, Power BI, Statistics, JIRA, Tableau"
JOB243645,Python Developer,IBM,"Ahmedabad, Gujarat","We are hiring a Python Developer at IBM in Ahmedabad, Gujarat. The role requires 0-1 years of experience and Any Graduate or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Flask, Docker, REST API, FastAPI, Django, Python. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with Flask, Docker, REST API, FastAPI, Django, Python is preferred. This is a part-time opportunity.",0-1 years,Any Graduate,3.0,Part-time,"Docker, REST API, Python, Django, Flask, FastAPI"
JOB038531,Machine Learning Engineer,Persistent Systems,"Chennai, Tamil Nadu","We are hiring a Machine Learning Engineer at Persistent Systems in Chennai, Tamil Nadu. The role requires 8-12 years of experience and Any Graduate or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving Python, AWS, Docker, Machine Learning, Scikit-learn, SQL, TensorFlow. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Python, AWS, Docker, Machine Learning, Scikit-learn, SQL, TensorFlow is preferred. This is a internship opportunity.",8-12 years,Any Graduate,12.1,Internship,"Machine Learning, Scikit-learn, Python, TensorFlow, SQL, AWS, Docker, PyTorch"
JOB189085,Machine Learning Engineer,Walmart Global Tech,"Ahmedabad, Gujarat","We are hiring a Machine Learning Engineer at Walmart Global Tech in Ahmedabad, Gujarat. The role requires 1-3 years of experience and BCA or a related qualification. The candidate will write documentation and perform testing, and work on projects involving Python, Docker, TensorFlow, Machine Learning. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with Python, Docker, TensorFlow, Machine Learning is preferred. This is a contract opportunity.",1-3 years,BCA,4.4,Contract,"Python, Docker, AWS, TensorFlow, Machine Learning"
JOB266428,Data Scientist,Tech Mahindra,"Chennai, Tamil Nadu","We are hiring a Data Scientist at Tech Mahindra in Chennai, Tamil Nadu. The role requires 3-6 years of experience and BSc Data Science or a related qualification. The candidate will clean, transform and validate data, and work on projects involving Scikit-learn, Statistics, Machine Learning, TensorFlow, SQL, NumPy, Pandas. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with Scikit-learn, Statistics, Machine Learning, TensorFlow, SQL, NumPy, Pandas is preferred. This is a internship opportunity.",3-6 years,BSC DATA SCIENCE, 8.3 ,Internship,"Machine Learning, Pandas, NumPy, Statistics, SQL, Scikit-learn, TensorFlow"
JOB121820,Data Scientist,IBM,"Pune, Maharashtra","We are hiring a Data Scientist at IBM in Pune, Maharashtra. The role requires 0-1 years of experience and MSc Data Science or a related qualification. The candidate will write documentation and perform testing, and work on projects involving Scikit-learn, Machine Learning, NumPy, Pandas. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with Scikit-learn, Machine Learning, NumPy, Pandas is preferred. This is a internship opportunity.",0-1 years,MSc Data Science,4.6, Internship,"Machine Learning,NumPy,Scikit-learn,SQL,Pandas"
JOB124551,Data Analyst ,Cognida,"Nagpur, Maharashtra","We are hiring a Data Analyst at Cognida in Nagpur, Maharashtra. The role requires 8-12 years of experience and MCA or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving Power BI, Tableau, NumPy, SQL, Statistics, Pandas, Excel. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with Power BI, Tableau, NumPy, SQL, Statistics, Pandas, Excel is preferred. This is a full-time opportunity.",8-12 years,MCA,11.9,full-time,"Power BI, Python, Pandas, SQL, Statistics, Excel, Tableau, NumPy"
JOB236739,Power BI Developer,HCLTech,"Ahmedabad, Gujarat","We are hiring a Power BI Developer at HCLTech in Ahmedabad, Gujarat. The role requires 2-5 years of experience and MBA or a related qualification. The candidate will collaborate w/ cross-functional teams, and work on projects involving SQL, Excel, DAX, Data Modeling. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience w/ SQL, Excel, DAX, Data Modeling is preferred. This is a internship opportunity. ",2-5 years,MBA,6.5,Internship,"SQL, Power Query, Data Modeling, DAX, Excel"
