Employee ID,Department,Salary,Experience,Gender,Attrition,Performance,Education
EMP100491,Marketing,1316729,8,Male,No,Excellent,MCA
EMP100492,Customer Support,739607,6,Female,No,Excellent,B.Com
EMP100493,R&D,1429647,9,Female,No,Poor,B.Sc
EMP100494,Operations,1752587,14,Female,No,Good,B.Tech
EMP100495,R&D,478609,0,Male,No,Good,B.Tech
EMP100496,Administration,1481254,15,Male,No,Good,B.Sc
EMP100497,Administration,939871,4,Female,No,Good,BE
EMP100498,Finance,1447603,10,Male,No,Poor,BCA
EMP100499,Finance,1478751,10,Male,No,Good,M.Tech
EMP100500,Customer Support,709159,5,Female,No,Good,M.Sc
EMP100501,Finance,1418730,8,Female,No,Good,MCA
EMP100502,Customer Support,1621270,11,Male,No,Average,B.Com
EMP100503,HR,1875926,15,Male,No,Excellent,MCA
EMP100504,IT,1382374,9,Male,No,Good,M.Tech
EMP100505,HR,814424,6,Female,No,Good,B.Com
EMP100506,Administration,372714,0,Male,No,Average,MCA
EMP100507,Sales,1195372,7,Female,No,Excellent,M.Sc
EMP100508,Sales,2650901,16,Female,No,Excellent,MCA
EMP100509,R&D,2407883,11,Female,No,Excellent,BCA
EMP100510,Marketing,719461,2,Female,Yes,Good,BE
EMP100511,Operations,1464030,13,Female,Yes,Average,PhD
EMP100512,HR,2111103,18,Male,No,Good,BBA
EMP100513,IT,473631,0,Female,No,Poor,PhD
EMP100514,Sales,1870373,12,Male,No,Poor,MBA
EMP100515,Customer Support,1030541,8,Male,No,Excellent,BE
EMP100516,R&D,486453,0,Female,No,Good,MBA
EMP100517,R&D,1007723,5,Female,No,Poor,B.Sc
EMP100518,Sales,676140,3,Male,No,Good,PhD
EMP100519,R&D,500306,0,Female,No,Average,BE
EMP100520,Administration,502030,3,Male,No,Average,B.Com
EMP100521,Administration,3192449,25,Female,No,Average,B.Sc
EMP100522,Administration,1133409,7,Female,No,Good,MCA
EMP100523,Legal,2221294,13,Male,No,Poor,MBA
EMP100524,Customer Support,1627320,15,Female,No,Good,B.Sc
EMP100525,Marketing,1337659,9,Female,No,Good,BBA
EMP100526,Sales,1336238,10,Female,No,Average,MCA
EMP100527,IT,501125,0,Male,No,Good,BCA
EMP100528,Finance,555321,0,Male,Yes,Average,B.Sc
EMP100529,Finance,1027808,5,Female,No,Good,BBA
EMP100530,Operations,1956421,14,Male,Yes,Average,B.Sc
EMP100531,Operations,1245899,10,Female,No,Average,MBA
EMP100532,Customer Support,431031,0,Female,No,Good,BCA
EMP100533,HR,425648,1,Male,Yes,Excellent,BE
EMP100534,Marketing,1061421,6,Female,No,Poor,BBA
EMP100535,IT,3239352,16,Female,No,Average,B.Com
EMP100536,Operations,805360,6,Male,No,Average,M.Sc
EMP100537,Sales,1122340,9,Female,No,Good,M.Sc
EMP100538,Customer Support,1628201,13,Male,No,Excellent,BE
EMP100539,Administration,422543,1,Male,No,Good,BE
EMP100540,Customer Support,495108,3,Male,No,Excellent,MCA
EMP100541,Sales,2353897,18,Male,No,Average,MCA
EMP100542,Customer Support,391054,0,Male,No,Excellent,B.Sc
EMP100543,Administration,1005885,7,Male,No,Excellent,M.Com
EMP100544,Customer Support,1575832,14,Female,No,Good,B.Tech
EMP100545,Marketing,484658,0,Male,No,Good,B.Tech
EMP100546,Customer Support,888702,5,Female,No,Poor,MBA
EMP100547,HR,535329,2,Male,No,Average,M.Sc
EMP100548,Marketing,1886831,12,Male,No,Good,BBA
EMP100549,Sales,1387125,8,Male,No,Good,B.Tech
EMP100550,R&D,1138512,4,Male,No,Average,M.Sc
EMP100551,R&D,1074407,5,Male,No,Good,M.Tech
EMP100552,Legal,1891528,13,Female,No,Average,BCA
EMP100553,HR,1102076,10,Female,No,Poor,B.Sc
EMP100554,Operations,924594,5,Female,No,Poor,BE
EMP100556,Administration,767295,4,Female,No,Average,M.Sc
EMP100557,Operations,859507,4,Female,No,Good,BE
EMP100558,IT,459562,0,Male,No,Good,MBA
EMP100559,Finance,1462319,10,Male,No,Good,B.Com
EMP100560,Sales,368414,0,Male,No,Good,M.Sc
EMP100561,Legal,1515317,7,Male,No,Good,B.Com
EMP100562,IT,2808818,16,Male,No,Good,MCA
EMP100563,Marketing,1434808,7,Female,No,Average,M.Sc
EMP100564,Operations,1877734,11,Female,No,Excellent,BBA
EMP100565,R&D,1813684,15,Male,No,Excellent,MCA
EMP100566,Administration,1985412,20,Male,No,Poor,M.Sc
EMP100567,Finance,1232730,9,Female,No,Good,BBA
EMP100568,Operations,440299,1,Female,No,Good,M.Sc
EMP100569,Operations,1144865,8,Female,Yes,Poor,BCA
EMP100570,Sales,1334302,7,Male,No,Average,B.Com
EMP100571,HR,666217,3,Male,No,Excellent,MBA
EMP100572,IT,1131463,5,Male,No,Good,BE
EMP100573,Administration,689220,5,Female,No,Good,B.Tech
EMP100574,Operations,1835629,11,Male,No,Excellent,B.Com
EMP100575,Administration,1058138,8,Male,No,Good,B.Sc
EMP100576,Administration,441429,0,Female,No,Excellent,M.Com
EMP100577,R&D,1714091,13,Male,Yes,Average,M.Com
EMP100578,Finance,872363,4,Male,No,Excellent,MCA
EMP100579,Operations,2179834,16,Female,Yes,Good,M.Sc
EMP100580,IT,1777956,12,Female,No,Good,BCA
EMP100581,Operations,2365405,18,Male,No,Good,B.Sc
EMP100582,IT,1787334,11,Male,No,Good,B.Com
EMP100583,Marketing,2046826,11,Female,No,Good,BCA
EMP100584,Legal,2210882,13,Male,No,Good,BBA
EMP100585,R&D,937330,4,Male,No,Poor,MBA
EMP100586,R&D,1511131,7,Male,No,Good,BE
EMP100587,IT,1400631,8,Female,No,Good,BE
EMP100588,IT,1635432,8,Male,No,Good,BBA
EMP100589,IT,1103430,6,Male,No,Excellent,MBA
EMP100590,IT,1256274,7,Male,Yes,Excellent,B.Tech
EMP100592,Marketing,1427548,8,Male,No,Excellent,B.Tech
EMP100593,Customer Support,801193,5,Male,No,Average,B.Com
EMP100594,Finance,1493802,7,Female,No,Good,M.Tech
EMP100595,Marketing,806443,5,Male,No,Excellent,M.Sc
EMP100596,R&D,576979,1,Male,No,Average,B.Sc
EMP100597,Customer Support,1495005,15,Female,No,Good,MBA
EMP100598,HR,709551,4,Male,Yes,Poor,M.Sc
EMP100599,Marketing,533177,0,Male,No,Excellent,B.Com
EMP100600,Operations,1052573,9,Male,No,Good,B.Tech
EMP100601,Finance,1124880,8,Female,No,Average,B.Com
EMP100602,Operations,374070,0,Female,No,Average,MBA
EMP100603,Marketing,1426440,10,Female,No,Average,BBA
EMP100604,R&D,1648958,8,Female,No,Good,B.Tech
EMP100605,Legal,481753,0,Male,Yes,Good,B.Tech
EMP100606,IT,2037675,13,Female,No,Good,B.Sc
EMP100607,HR,1962116,12,Male,No,Good,MBA
EMP100608,Legal,996664,4,Female,No,Good,BBA
EMP100609,Administration,521143,2,Male,No,Good,B.Tech
EMP100610,IT,2214818,15,Female,No,Excellent,B.Sc
EMP100611,IT,2042076,14,Female,No,Average,B.Tech
EMP100612,Finance,1692216,13,Female,No,Good,BCA
EMP100613,HR,555086,3,Female,No,Good,BBA
EMP100614,Administration,1443783,11,Female,No,Poor,MCA
EMP100615,Finance,1546520,9,Female,No,Average,B.Com
EMP100617,Sales,854553,6,Female,No,Average,MCA
EMP100618,Legal,2355444,13,Male,No,Average,BCA
EMP100619,Marketing,2151046,12,Female,No,Good,MBA
EMP100620,Administration,1124215,8,Female,No,Good,B.Tech
EMP100621,IT,1439948,10,Female,Yes,Excellent,BE
EMP100622,HR,1020984,9,Female,No,Excellent,MCA
EMP100623,HR,1091153,8,Male,No,Excellent,PhD
EMP100624,R&D,600889,0,Female,Yes,Excellent,PhD
EMP100625,Finance,1054670,6,Female,No,Poor,B.Tech
EMP100626,Finance,533719,1,Female,No,Good,BE
EMP100627,Legal,683900,3,Female,No,Excellent,M.Tech
EMP100628,Marketing,1796233,12,Female,No,Good,B.Com
EMP100629,Operations,1307682,8,Female,No,Good,MCA
EMP100630,IT,589651,1,Male,Yes,Average,B.Com
EMP100631,HR,1055503,7,Female,No,Average,M.Com
EMP100632,Customer Support,1226571,7,Male,No,Average,PhD
EMP100633,IT,1441248,8,Female,No,Average,B.Sc
EMP100634,Finance,1079813,4,Female,No,Excellent,B.Tech
EMP100635,Sales,1470413,13,Female,No,Average,MCA
EMP100636,Marketing,551063,2,Male,No,Good,BCA
EMP100637,IT,557546,0,Male,No,Excellent,B.Sc
EMP100638,Sales,567748,2,Female,No,Average,PhD
EMP100639,Operations,1138129,9,Male,No,Excellent,B.Tech
EMP100640,IT,433940,1,Female,Yes,Good,M.Sc
EMP100641,IT,2001321,11,Female,No,Good,B.Sc
EMP100642,HR,583837,2,Female,No,Good,PhD
EMP100643,Marketing,1869657,11,Male,No,Good,B.Com
EMP100644,HR,783472,4,Male,No,Good,BBA
EMP100645,HR,733341,6,Male,No,Good,PhD
EMP100646,IT,1202479,9,Male,No,Poor,B.Tech
EMP100647,R&D,2488004,20,Male,No,Excellent,BBA
EMP100648,Legal,1240647,4,Female,No,Average,B.Tech
EMP100649,Operations,772405,4,Male,No,Excellent,M.Com
EMP100650,Sales,1343127,9,Male,No,Good,B.Tech
EMP100651,Marketing,1441805,10,Male,No,Good,MBA
EMP100652,Legal,1370732,9,Male,No,Good,PhD
EMP100653,Operations,1830870,11,Female,No,Good,BE
EMP100654,IT,1672135,13,Male,No,Average,BBA
EMP100655,HR,1497868,11,Male,Yes,Average,M.Com
EMP100656,Sales,1312440,9,Male,No,Good,B.Sc
EMP100657,R&D,462958,1,Female,No,Good,M.Com
EMP100658,Finance,470878,0,Male,No,Poor,BBA
EMP100659,Legal,1783025,10,Male,No,Average,BBA
EMP100660,Operations,1130111,10,Male,No,Good,BE
EMP100661,Marketing,905794,5,Male,No,Good,B.Com
EMP100662,Legal,1806917,15,Male,No,Average,B.Tech
EMP100663,Administration,769189,6,Female,No,Average,M.Tech
EMP100664,Customer Support,1641869,11,Female,No,Excellent,M.Tech
EMP100665,Legal,1333157,7,Female,No,Excellent,B.Sc
EMP100666,Legal,745153,3,Male,Yes,Poor,BE
EMP100667,HR,1078595,8,Male,No,Excellent,B.Sc
EMP100668,Legal,1295098,9,Male,No,Good,M.Com
EMP100669,Finance,1424656,8,Male,No,Excellent,B.Com
EMP100670,IT,1211221,10,Female,No,Good,BCA
EMP100671,Operations,685023,3,Male,No,Excellent,MCA
EMP100672,Finance,1181969,8,Female,No,Excellent,M.Sc
EMP100673,Administration,1200190,7,Male,No,Average,PhD
EMP100674,Operations,1716339,14,Female,No,Good,PhD
EMP100675,Legal,2413310,11,Female,No,Good,B.Com
EMP100676,Sales,1447610,9,Female,No,Good,B.Sc
EMP100677,HR,1025484,7,Female,No,Excellent,BCA
EMP100678,Administration,583121,3,Female,No,Good,BE
EMP100679,Customer Support,1760571,11,Male,No,Average,M.Tech
EMP100680,R&D,1428990,9,Male,No,Good,MBA
EMP100681,IT,2191532,15,Female,No,Excellent,B.Com
EMP100682,IT,1209732,8,Male,No,Good,M.Tech
EMP100684,Administration,577065,3,Female,No,Good,M.Sc
EMP100685,Customer Support,372601,0,Female,Yes,Excellent,BE
EMP100686,Customer Support,396089,0,Female,No,Good,BE
EMP100687,Sales,1730600,11,Female,No,Good,M.Tech
EMP100688,Finance,2341997,17,Male,No,Excellent,BCA
EMP100689,R&D,958894,5,Female,No,Average,MBA
EMP100690,R&D,1641862,7,Male,No,Average,BE
EMP100691,Sales,1134909,7,Male,No,Good,MBA
EMP100692,Operations,766594,5,Male,No,Excellent,M.Tech
EMP100693,Sales,1176799,10,Male,No,Excellent,M.Com
EMP100694,Operations,1463055,12,Male,No,Good,BE
EMP100695,HR,473750,0,Female,No,Average,M.Tech
EMP100696,HR,978186,5,Male,No,Average,BCA
EMP100697,Marketing,2151074,11,Male,No,Average,M.Tech
EMP100698,HR,1333676,10,Male,No,Good,BE
EMP100699,Sales,987224,6,Male,No,Good,B.Tech
EMP100700,IT,2633981,16,Male,No,Good,BBA
EMP100701,Sales,1203496,9,Female,No,Average,BBA
EMP100702,Marketing,732686,3,Male,No,Good,M.Com
EMP100703,Finance,1487982,7,Female,No,Excellent,BE
EMP100705,Legal,1733754,9,Female,Yes,Excellent,B.Com
EMP100706,Marketing,1021373,5,Male,No,Good,MCA
EMP100707,Administration,428719,0,Male,No,Average,M.Sc
EMP100708,R&D,802442,2,Male,No,Excellent,BBA
EMP100709,Administration,1301399,7,Female,No,Average,BCA
EMP100710,Administration,1009970,10,Female,Yes,Poor,BBA
EMP100711,Operations,1289278,10,Male,Yes,Poor,B.Tech
EMP100712,R&D,1209913,5,Male,No,Excellent,M.Sc
EMP100713,Customer Support,694947,5,Female,Yes,Good,M.Com
EMP100714,HR,686411,3,Female,No,Good,BE
EMP100715,Customer Support,1043407,9,Male,No,Good,MBA
EMP100716,R&D,1187756,5,Male,No,Average,MCA
EMP100717,Marketing,1373550,8,Female,No,Good,BCA
EMP100718,Legal,1606062,8,Female,No,Average,M.Tech
EMP100719,HR,1554470,12,Male,No,Good,MBA
EMP100720,Customer Support,1286671,8,Female,No,Average,b.tech
EMP100721,HR,1184965,10,Male,No,Good,BBA
EMP100722,Sales,598129,3,Female,Yes,Poor,B.Com
EMP100723,Operations,2855836,20,Female,No,Good,M.Tech
EMP100724,Sales,1591583,11,Male,No,Excellent,M.Sc
EMP100725,Legal,1594726,8,Female,No,Good,M.Sc
EMP100726,Legal,908254,6,Female,No,Excellent,M.Tech
EMP100727,Sales,1344036,8,Male,No,Good,PhD
EMP100729,Sales,473537,0,Female,No,Excellent,BBA
EMP100730,Administration,483093,0,Male,No,Good,B.Com
EMP100731,Marketing,1329048,7,Female,Yes,Poor,B.Sc
EMP100732,IT,2722258,18,Male,No,Excellent,M.Com
EMP100733,Administration,403032,0,Male,Yes,Poor,BCA
EMP100734,Operations,402143,0,Female,No,Good,MCA
EMP100736,Administration,2564956,16,Male,Yes,Poor,b.tech
EMP100737,HR,720046,6,Male,No,Good,B.Sc
EMP100738,Sales,988896,4,Male,No,Average,MCA
EMP100739,Finance,1946451,13,Male,No,Average,M.Sc
EMP100740,IT,1567791,10,Male,No,Good,B.Tech
EMP100741,Operations,798745,4,Male,Yes,Average,B.Com
EMP100742,Administration,843369,4,Male,No,Average,BBA
EMP100743,HR,989241,4,Female,No,Average,B.Tech
EMP100744,R&D,1412109,10,Male,No,Average,PhD
EMP100745,Administration,2125974,19,Female,No,Poor,M.Tech
EMP100746,Legal,2371385,12,Male,No,Good,MCA
EMP100747,HR,1403014,12,Female,No,Average,B.Tech
EMP100748,Legal,461305,0,Female,No,Average,BBA
EMP100749,Sales,1007020,4,Male,No,Good,B.Com
EMP100750,Operations,2104890,20,Female,No,Average,BBA
EMP100751,Operations,400519,0,Male,No,Excellent,B.Tech
EMP100752,IT,1452292,8,Male,No,Excellent,BE
EMP100754,HR,776664,5,Male,Yes,Good,M.Com
EMP100755,Operations,1020443,9,Male,No,Average,MBA
EMP100756,IT,1545161,8,Female,Yes,Average,BE
EMP100757,Administration,1595924,12,Female,No,Good,M.Tech
EMP100758,Sales,444582,0,Female,No,Poor,MBA
EMP100759,Marketing,1198694,7,Female,No,Average,B.Sc
EMP100760,Customer Support,1244397,10,Male,No,Excellent,B.Sc
EMP100761,IT,1104081,5,Male,No,Average,M.Tech
EMP100762,Sales,884491,5,Female,No,Excellent,BBA
EMP100763,Finance,428281,1,Male,No,Average,BE
EMP100764,IT,1398296,7,Female,No,Good,BCA
EMP100765,Customer Support,1362529,11,Female,No,Excellent,B.Tech
EMP100766,HR,1121865,10,Female,No,Good,BCA
EMP100767,Administration,852572,6,Male,No,Average,BE
EMP100768,Legal,1085863,6,Female,No,Good,MCA
EMP100769,HR,1581872,13,Male,No,Good,BCA
EMP100770,Operations,624437,2,Female,No,Excellent,BBA
EMP100771,Sales,1428022,10,Female,Yes,Poor,BE
EMP100772,Administration,1261091,8,Male,No,Poor,M.Tech
EMP100773,Customer Support,863865,5,Female,No,Good,B.Sc
EMP100774,HR,447924,1,Female,No,Average,PhD
EMP100775,Administration,1028172,8,Male,No,EXCELLENT,MCA
EMP100776,R&D,1416404,10,Female,Yes,Good,MCA
EMP100777,HR,1873155,13,Female,No,Good,M.Com
EMP100778,R&D,1128823,6,Female,No,Excellent,MCA
EMP100779,R&D,1217796,4,Female,No,Excellent,M.Com
EMP100780,Legal,1756235,10,Female,No,Excellent,BE
EMP100781,Marketing,2076965,11,Female,No,Excellent,MCA
EMP100782,Customer Support,1427233,12,Male,No,Excellent,BCA
EMP100783,IT,885521,4,Female,No,Good,B.Tech
EMP100784,IT,1188471,7,Female,No,Average,B.Tech
EMP100785,Marketing,1994520,12,Female,Yes,Poor,BCA
EMP100786,Legal,574067,0,Female,No,Average,MBA
EMP100787,Customer Support,2024250,17,Male,No,Good,BCA
EMP100788,Finance,556694,0,Male,No,Average,M.Tech
EMP100789,Administration,1362300,12,Male,No,Good,PhD
EMP100790,R&D,2737213,18,Male,No,Average,B.Com
EMP100791,HR,393507,1,Female,No,Good,BE
EMP100792,Legal,2225466,13,Female,No,Good,B.Com
EMP100793,Finance,1846314,13,Female,No,Excellent,B.Tech
EMP100794,IT,879517,6,Male,No,Good,MBA
EMP100795,Sales,444810,0,Female,No,Average,M.Tech
EMP100797,Legal,924675,6,Female,No,Good,M.Com
EMP100798,IT,1443024,8,Male,No,Good,M.Tech
EMP100799,HR,550242,3,Female,No,Good,B.Sc
EMP100800,Finance,2145298,13,Female,No,Excellent,M.Com
EMP100801,Finance,1283348,10,Male,No,Average,BE
EMP100802,Administration,892994,6,Male,No,Average,M.Com
EMP100803,Finance,396536,1,Female,No,Poor,B.Sc
EMP100804,HR,1370285,7,Male,No,Excellent,M.Tech
EMP100805,Operations,1418396,10,Female,No,Good,MBA
EMP100806,Operations,1975704,12,Male,No,Good,B.Com
EMP100807,Finance,2547164,16,Male,No,Good,MCA
EMP100808,Sales,791709,4,Female,No,Excellent,PhD
EMP100809,Operations,875695,6,Female,Yes,Average,PhD
EMP100810,Customer Support,535326,3,Male,No,Average,M.Com
EMP100811,HR,1438304,15,Female,No,Average,PhD
EMP100812,IT,2044216,14,Male,Yes,Poor,M.Sc
EMP100813,IT,1755019,15,Female,No,Excellent,M.Com
EMP100814,Administration,1035226,10,Female,No,Good,M.Tech
EMP100815,Legal,2217438,11,Male,No,Good,PhD
EMP100816,Customer Support,505611,3,Male,No,Good,M.Com
EMP100817,Sales,1210079,9,Female,No,Good,M.Tech
EMP100818,Marketing,743101,2,Female,No,Average,BE
EMP100819,Operations,559039,3,Female,No,Average,BBA
EMP100820,Customer Support,1835808,12,Female,No,Good,MCA
EMP100821,Sales,1428218,9,Female,No,Good,MBA
EMP100822,R&D,1009606,6,Female,No,Good,M.Sc
EMP100823,Legal,1680270,9,Male,No,Excellent,PhD
EMP100824,Sales,696476,3,Male,No,Good,BBA
EMP100825,Marketing,2975416,19,Male,No,Good,MCA
EMP100826,Customer Support,894765,6,Male,No,Good,B.Sc
EMP100827,IT,1293908,9,Female,No,Poor,BBA
EMP100828,Sales,2046689,11,Male,No,Good,M.Tech
EMP100829,IT,911823,6,Male,No,Excellent,PhD
EMP100830,Legal,603271,0,Female,No,Good,B.Tech
EMP100831,Customer Support,622373,3,Male,No,Good,MCA
EMP100832,HR,1001444,8,Male,No,Average,MBA
EMP100833,HR,1516615,13,Male,No,Average,M.Sc
EMP100834,Legal,2233134,14,Male,No,Good,B.Tech
EMP100835,Sales,787825,4,Female,No,Poor,BCA
EMP100836,Operations,983012,5,Female,No,good,MBA
EMP100837,Administration,384099,0,Male,No,Average,B.Com
EMP100839,IT,2211518,15,Male,No,Excellent,BBA
EMP100841,HR,1035366,8,Female,Yes,Poor,MBA
EMP100842,R&D,1135184,6,Male,No,Good,BBA
EMP100843,IT,2105358,11,Female,No,Excellent,BCA
EMP100844,R&D,570995,1,Female,No,Average,MBA
EMP100845,IT,1429734,8,Male,No,Good,M.Com
EMP100846,Finance,778445,3,Male,No,Excellent,BCA
EMP100847,Marketing,1554407,14,Female,No,Good,M.Tech
EMP100848,Administration,1404534,11,Female,No,Good,MCA
EMP100849,Finance,1346083,10,Female,No,Excellent,M.Sc
EMP100850,HR,1550103,14,Male,No,Good,BCA
EMP100851,HR,896796,4,Male,No,Excellent,M.Com
EMP100852,Marketing,1406239,10,Male,No,Good,M.Tech
EMP100853,Marketing,964762,6,Female,No,Excellent,M.Com
EMP100854,Finance,1335029,9,Female,No,Good,PhD
EMP100855,IT,415260,1,Male,No,Average,B.Sc
EMP100856,HR,1784037,12,Female,No,Excellent,BE
EMP100857,Sales,815320,5,Male,No,Excellent,B.Tech
EMP100858,Sales,1618330,15,Female,No,Good,B.Sc
EMP100859,Sales,859801,5,Male,No,Average,BBA
EMP100860,sales ,950108,6,Male,No,Average,B.Sc
EMP100861,Customer Support,780917,6,Female,No,Good,B.Tech
EMP100862,Marketing,2606959,16,Male,No,Average,BBA
EMP100863,HR,1999319,11,Male,No,Good,BE
EMP100864,Finance,1174251,8,Male,No,Good,BE
EMP100865,Administration,938915,4,Female,No,Good,B.Sc
EMP100866,Administration,389237,0,Male,No,Average,MBA
EMP100867,Legal,1053131,5,Male,No,Excellent,BBA
EMP100868,IT,1376051,8,Male,No,Average,PhD
EMP100869,Legal,1080436,4,Male,No,Average,B.Sc
EMP100870,Customer Support,744681,4,Female,No,Excellent,B.Com
EMP100871,Sales,1466626,10,Female,No,Excellent,M.Sc
EMP100872,Customer Support,1494214,15,Female,Yes,Good,M.Sc
EMP100873,Finance,2229512,11,Male,No,Average,M.Tech
EMP100874,Administration,1406772,13,Female,No,EXCELLENT,M.Tech
EMP100875,Customer Support,1021739,8,Female,Yes,Average,M.Com
EMP100876,Finance,1793156,11,Female,Yes,Good,PhD
EMP100877,Operations,918057,4,Female,No,Average,B.Com
EMP100878,IT,1621869,7,Female,No,Excellent,PhD
EMP100879,Legal,1639503,9,Male,No,Good,M.Com
EMP100880,HR,1082149,9,Male,No,Good,M.Com
EMP100881,IT,1075553,5,Female,No,Good,PhD
EMP100882,Customer Support,463470,3,Female,No,Excellent,M.Tech
EMP100883,Finance,1942790,15,Female,No,Good,PhD
EMP100884,Customer Support,729714,6,Male,No,Average,BE
EMP100885,Legal,1278588,6,Female,Yes,Average,MCA
EMP100886,R&D,1384836,8,Male,No,Poor,BCA
EMP100887,R&D,1973694,13,Male,No,Good,BCA
EMP100888,Finance,1667021,14,Male,No,Good,M.Com
EMP100889,Sales,468501,0,Female,Yes,Good,M.Com
EMP100890,Administration,1007981,8,Female,No,Average,BCA
EMP100891,Operations,1054592,7,Female,No,Excellent,BE
EMP100892,Administration,892336,6,Female,Yes,Average,BBA
EMP100893,Finance,896036,6,Female,No,Average,B.Sc
EMP100894,Customer Support,430134,0,Female,No,Poor,MCA
EMP100895,HR,1795063,11,Male,No,Average,B.Sc
EMP100896,Marketing,876735,5,Female,No,Good,M.Com
EMP100897,IT,443120,0,Male,No,Poor,B.Com
EMP100898,Operations,1349682,9,Female,No,Excellent,BCA
EMP100899,Administration,930448,5,Female,No,Good,MBA
EMP100900,R&D,1300883,10,Female,No,Average,M.Tech
EMP100901,Administration,571605,2,Male,No,Average,BBA
EMP100902,Sales,1825657,15,Male,No,Average,BE
EMP100903,Sales,1418480,10,Female,No,Good,M.Sc
EMP100904,Customer Support,1147169,9,Male,No,Good,B.E.
EMP100905,HR,1281552,7,Male,No,Good,MBA
EMP100906,Administration,1348498,10,Male,No,Good,BCA
EMP100907,IT,2178764,11,Female,No,Good,B.Tech
EMP100908,Legal,1588058,9,Female,Yes,Poor,BBA
EMP100909,HR,1163158,9,Female,No,Average,BE
EMP100910,Marketing,1454619,8,Female,No,Average,M.Sc
EMP100911,Administration,1315609,7,Male,No,Good,B.Tech
EMP100912,HR,2258274,17,Female,No,Average,BE
EMP100913,HR,877923,6,Male,No,good,BBA
EMP100914,Customer Support,439666,0,Male,Yes,Excellent,BE
EMP100915,R&D,1465159,9,Female,No,Average,PhD
EMP100916,Sales,385928,0,Female,No,Good,MCA
EMP100917,IT,1621524,7,Male,No,Average,M.Tech
EMP100918,Legal,2278394,12,Male,No,Good,M.Tech
EMP100919,Customer Support,1329397,14,Male,No,Good,B.Com
EMP100920,IT,1276170,7,Male,Yes,Poor,B.Com
EMP100921,Legal,1486772,7,Male,No,Good,B.Sc
EMP100922,R&D,1596172,8,Female,No,Poor,MCA
EMP100923,R&D,436021,0,Female,No,Excellent,B.Sc
EMP100924,Operations,1463618,12,Male,No,Excellent,B.Tech
EMP100925,Administration,410985,0,Female,No,Good,M.Sc
EMP100926,Operations,1101131,7,Male,No,Good,B.Sc
EMP100927,Marketing,2144809,15,Male,No,Good,BBA
EMP100928,Legal,2314881,11,Male,No,Good,M.Tech
EMP100929,Administration,1649488,13,Female,No,Good,BCA
EMP100930,Finance,1306985,8,Female,No,Excellent,MCA
EMP100931,Customer Support,750678,4,Male,No,Good,M.Sc
EMP100932,Legal,3083744,19,Male,No,Excellent,B.Com
EMP100933,R&D,1893769,12,Female,No,Average,MCA
EMP100934,R&D,1813349,12,Male,No,Average,BBA
EMP100935,R&D,1037475,4,Female,No,Average,B.Sc
EMP100936,Marketing,531675,0,Female,No,Average,MBA
EMP100937,HR,1432911,13,Male,No,Poor,B.Tech
EMP100938,Sales,641590,2,Female,No,Good,MCA
EMP100939,R&D,1199310,5,Male,No,Average,M.Sc
